ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,sample_qc_flag,sample_flag_reason,sample_qc_log
U3024,carcass,U3024,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3025,carcass,U3025,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3026,carcass,U3026,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3027,carcass,U3027,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3028,carcass,U3028,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3029,carcass,U3029,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3030,carcass,U3030,BCA24,NA,BCA24-NA,NA,collected,N,NA,NA
U3031,carcass,U3031,BCA24,NA,BCA24-NA,NA,collected,N,NA,NA
U3032,carcass,U3032,BCA24,NA,BCA24-NA,NA,collected,N,NA,NA
U3033,carcass,U3033,BCA24,NA,BCA24-NA,NA,collected,N,NA,NA
U3034,carcass,U3034,BCA24,NA,BCA24-NA,NA,collected,N,NA,NA
U3035,carcass,U3035,BCA24,NA,BCA24-NA,NA,collected,N,NA,NA
U3036,carcass,U3036,BCA24,NA,BCA24-NA,NA,collected,N,NA,NA
U3037,carcass,U3037,BCA24,NA,BCA24-NA,NA,collected,N,NA,NA
U3038,carcass,U3038,BCA24,NA,BCA24-NA,NA,collected,N,NA,NA
U3039,carcass,U3039,BCA24,NA,BCA24-NA,NA,collected,N,NA,NA
U3040,carcass,U3040,BCA24,NA,BCA24-NA,NA,collected,N,NA,NA
U3041,carcass,U3041,BCA24,NA,BCA24-NA,NA,collected,N,NA,NA
U3042,carcass,U3042,BCA24,NA,BCA24-NA,NA,collected,N,NA,NA
U3043,carcass,U3043,BCA24,NA,BCA24-NA,NA,collected,N,NA,NA
U3044,carcass,U3044,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3045,carcass,U3045,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3046,carcass,U3046,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3047,carcass,U3047,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3048,carcass,U3048,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3049,carcass,U3049,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3050,carcass,U3050,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3051,carcass,U3051,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3052,carcass,U3052,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3053,carcass,U3053,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3054,carcass,U3054,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3055,carcass,U3055,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3056,carcass,U3056,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3057,carcass,U3057,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3058,carcass,U3058,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3059,carcass,U3059,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3060,carcass,U3060,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3061,carcass,U3061,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3062,carcass,U3062,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3063,carcass,U3063,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3064,carcass,U3064,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3065,carcass,U3065,BCA32,NA,BCA32-NA,NA,collected,N,NA,NA
U3066,carcass,U3066,BCA32,NA,BCA32-NA,NA,collected,N,NA,NA
U3067,carcass,U3067,BCA32,NA,BCA32-NA,NA,collected,N,NA,NA
U3068,carcass,U3068,BCA32,NA,BCA32-NA,NA,collected,N,NA,NA
U3069,carcass,U3069,BCA32,NA,BCA32-NA,NA,collected,N,NA,NA
U3070,carcass,U3070,BCA32,NA,BCA32-NA,NA,collected,N,NA,NA
U3071,carcass,U3071,BCA31,NA,BCA31-NA,NA,collected,N,NA,NA
U3072,carcass,U3072,BCA32,NA,BCA32-NA,NA,collected,N,NA,NA
U3073,carcass,U3073,BCA32,NA,BCA32-NA,NA,collected,N,NA,NA
U3074,carcass,U3074,BCA32,NA,BCA32-NA,NA,collected,N,NA,NA
U3075,carcass,U3075,BCA32,NA,BCA32-NA,NA,collected,N,NA,NA
U3076,carcass,U3076,BCA32,NA,BCA32-NA,NA,collected,N,NA,NA
U3077,carcass,U3077,BCA32,NA,BCA32-NA,NA,collected,N,NA,NA
U3078,carcass,U3078,BCA32,NA,BCA32-NA,NA,collected,N,NA,NA
U3079,carcass,U3079,BCA34,NA,BCA34-NA,NA,collected,N,NA,NA
U3080,carcass,U3080,BCA34,NA,BCA34-NA,NA,collected,N,NA,NA
U3081,carcass,U3081,BCA34,NA,BCA34-NA,NA,collected,N,NA,NA
U3082,carcass,U3082,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3083,carcass,U3083,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3084,carcass,U3084,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3085,carcass,U3085,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3086,carcass,U3086,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3087,carcass,U3087,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3088,carcass,U3088,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3089,carcass,U3089,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3090,carcass,U3090,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3091,carcass,U3091,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3092,carcass,U3092,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3093,carcass,U3093,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3094,carcass,U3094,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3095,carcass,U3095,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3096,carcass,U3096,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3097,carcass,U3097,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3098,carcass,U3098,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3099,carcass,U3099,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3100,carcass,U3100,BCA28,NA,BCA28-NA,NA,collected,N,NA,NA
U3101,carcass,U3101,BCA34,NA,BCA34-NA,NA,collected,N,NA,NA
U3102,carcass,U3102,BCA34,NA,BCA34-NA,NA,collected,N,NA,NA
U3103,carcass,U3103,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3104,carcass,U3104,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3105,carcass,U3105,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3106,carcass,U3106,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3107,carcass,U3107,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3108,carcass,U3108,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3109,carcass,U3109,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3110,carcass,U3110,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3111,carcass,U3111,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3112,carcass,U3112,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3113,carcass,U3113,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3114,carcass,U3114,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3115,carcass,U3115,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3116,carcass,U3116,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3117,carcass,U3117,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3118,carcass,U3118,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3119,carcass,U3119,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3120,carcass,U3120,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3121,carcass,U3121,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3122,carcass,U3122,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3123,carcass,U3123,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3124,carcass,U3124,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3125,carcass,U3125,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3126,carcass,U3126,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3127,carcass,U3127,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3128,carcass,U3128,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3129,carcass,U3129,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3130,carcass,U3130,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3131,carcass,U3131,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3132,carcass,U3132,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3133,carcass,U3133,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3134,carcass,U3134,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3135,carcass,U3135,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3136,carcass,U3136,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3137,carcass,U3137,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3138,carcass,U3138,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3139,carcass,U3139,BCA35,NA,BCA35-NA,NA,collected,N,NA,NA
U3140,carcass,U3140,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3141,carcass,U3141,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3142,carcass,U3142,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3143,carcass,U3143,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3144,carcass,U3144,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3145,carcass,U3145,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3146,carcass,U3146,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3147,carcass,U3147,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3148,carcass,U3148,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3149,carcass,U3149,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3150,carcass,U3150,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3151,carcass,U3151,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3152,carcass,U3152,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3153,carcass,U3153,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3154,carcass,U3154,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3155,carcass,U3155,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3156,carcass,U3156,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3157,carcass,U3157,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3158,carcass,U3158,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3159,carcass,U3159,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3160,carcass,U3160,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3161,carcass,U3161,BCA37,NA,BCA37-NA,NA,collected,N,NA,NA
U3162,carcass,U3162,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3163,carcass,U3163,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3164,carcass,U3164,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3165,carcass,U3165,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3166,carcass,U3166,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3167,carcass,U3167,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3168,carcass,U3168,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3169,carcass,U3169,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3170,carcass,U3170,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3171,carcass,U3171,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3172,carcass,U3172,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3173,carcass,U3173,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3174,carcass,U3174,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3175,carcass,U3175,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3176,carcass,U3176,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3177,carcass,U3177,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3178,carcass,U3178,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3179,carcass,U3179,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3180,carcass,U3180,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3181,carcass,U3181,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3182,carcass,U3182,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3183,carcass,U3183,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3184,carcass,U3184,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3185,carcass,U3185,BCA88,NA,BCA88-NA,NA,collected,N,NA,Updated cid from 25 (was loose in -20 upright freezer) 2018-01-24 JG
U3186,carcass,U3186,BCA88,NA,BCA88-NA,NA,collected,N,NA,Updated cid from 25 (was loose in -20 upright freezer) 2018-01-24 JG
U3187,carcass,U3187,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3188,carcass,U3188,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3189,carcass,U3189,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3190,carcass,U3190,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3191,carcass,U3191,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3192,carcass,U3192,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3193,carcass,U3193,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3194,carcass,U3194,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3195,carcass,U3195,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3196,carcass,U3196,BCA41,NA,BCA41-NA,NA,collected,N,NA,NA
U3197,carcass,U3197,BCA41,NA,BCA41-NA,NA,collected,N,NA,NA
U3198,carcass,U3198,BCA41,NA,BCA41-NA,NA,collected,N,NA,NA
U3199,carcass,U3199,BCA41,NA,BCA41-NA,NA,collected,N,NA,NA
U3200,carcass,U3200,BCA41,NA,BCA41-NA,NA,collected,N,NA,NA
U3201,carcass,U3201,BCA33,NA,BCA33-NA,NA,collected,N,NA,NA
U3202,carcass,U3202,BCA33,NA,BCA33-NA,NA,collected,N,NA,NA
U3203,carcass,U3203,BCA33,NA,BCA33-NA,NA,collected,N,NA,NA
U3204,carcass,U3204,BCA33,NA,BCA33-NA,NA,collected,N,NA,NA
U3205,carcass,U3205,BCA33,NA,BCA33-NA,NA,collected,N,NA,NA
U3206,carcass,U3206,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3207,carcass,U3207,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3208,carcass,U3208,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3209,carcass,U3209,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3210,carcass,U3210,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3211,carcass,U3211,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3212,carcass,U3212,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3213,carcass,U3213,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3214,carcass,U3214,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3215,carcass,U3215,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3216,carcass,U3216,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3217,carcass,U3217,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3218,carcass,U3218,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3219,carcass,U3219,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3220,carcass,U3220,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3221,carcass,U3221,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3222,carcass,U3222,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3223,carcass,U3223,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3224,carcass,U3224,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3225,carcass,U3225,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3226,carcass,U3226,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3227,carcass,U3227,BCA33,NA,BCA33-NA,NA,collected,N,NA,NA
U3228,carcass,U3228,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3229,carcass,U3229,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3230,carcass,U3230,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3231,carcass,U3231,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3232,carcass,U3232,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3233,carcass,U3233,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3234,carcass,U3234,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3235,carcass,U3235,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3236,carcass,U3236,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3237,carcass,U3237,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3238,carcass,U3238,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3239,carcass,U3239,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3240,carcass,U3240,BCA36,NA,BCA36-NA,NA,collected,N,NA,NA
U3241,carcass,U3241,BCA34,NA,BCA34-NA,NA,collected,N,NA,NA
U3242,carcass,U3242,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3243,carcass,U3243,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3244,carcass,U3244,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3245,carcass,U3245,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3246,carcass,U3246,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3247,carcass,U3247,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3248,carcass,U3248,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3249,carcass,U3249,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3250,carcass,U3250,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3251,carcass,U3251,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3252,carcass,U3252,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3253,carcass,U3253,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3254,carcass,U3254,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3255,carcass,U3255,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3256,carcass,U3256,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3257,carcass,U3257,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3258,carcass,U3258,BCA25,NA,BCA25-NA,NA,collected,N,NA,NA
U3259,carcass,U3259,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3260,carcass,U3260,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3261,carcass,U3261,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3262,carcass,U3262,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3263,carcass,U3263,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3264,carcass,U3264,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3265,carcass,U3265,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3266,carcass,U3266,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3267,carcass,U3267,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3268,carcass,U3268,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3269,carcass,U3269,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3270,carcass,U3270,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3271,carcass,U3271,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3272,carcass,U3272,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3273,carcass,U3273,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3274,carcass,U3274,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3275,carcass,U3275,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3276,carcass,U3276,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3277,carcass,U3277,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3278,carcass,U3278,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3279,carcass,U3279,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3280,carcass,U3280,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3281,carcass,U3281,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3282,carcass,U3282,BCA38,NA,BCA38-NA,NA,collected,N,NA,NA
U3283,carcass,U3283,BCA39,NA,BCA39-NA,NA,collected,N,NA,NA
U3284,carcass,U3284,BCA39,NA,BCA39-NA,NA,collected,N,NA,NA
U3285,carcass,U3285,BCA39,NA,BCA39-NA,NA,collected,N,NA,NA
U3286,carcass,U3286,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3287,carcass,U3287,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3288,carcass,U3288,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3289,carcass,U3289,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3290,carcass,U3290,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3291,carcass,U3291,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3292,carcass,U3292,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3293,carcass,U3293,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3294,carcass,U3294,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3295,carcass,U3295,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3296,carcass,U3296,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3297,carcass,U3297,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3298,carcass,U3298,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3299,carcass,U3299,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3300,carcass,U3300,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3301,carcass,U3301,BCA41,NA,BCA41-NA,NA,collected,N,NA,NA
U3302,carcass,U3302,BCA41,NA,BCA41-NA,NA,collected,N,NA,NA
U3303,carcass,U3303,BCA41,NA,BCA41-NA,NA,collected,N,NA,NA
U3304,carcass,U3304,BCA41,NA,BCA41-NA,NA,collected,N,NA,NA
U3305,carcass,U3305,BCA41,NA,BCA41-NA,NA,collected,N,NA,NA
U3306,carcass,U3306,BCA41,NA,BCA41-NA,NA,collected,N,NA,NA
U3307,carcass,U3307,BCA41,NA,BCA41-NA,NA,collected,N,NA,NA
U3308,carcass,U3308,BCA41,NA,BCA41-NA,NA,collected,N,NA,NA
U3309,carcass,U3309,BCA41,NA,BCA41-NA,NA,collected,N,NA,NA
U3310,carcass,U3310,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3311,carcass,U3311,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3312,carcass,U3312,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3313,carcass,U3313,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3314,carcass,U3314,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3315,carcass,U3315,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3316,carcass,U3316,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3317,carcass,U3317,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3318,carcass,U3318,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3319,carcass,U3319,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3320,carcass,U3320,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3321,carcass,U3321,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3322,carcass,U3322,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3323,carcass,U3323,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3324,carcass,U3324,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3325,carcass,U3325,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3326,carcass,U3326,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3327,carcass,U3327,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3328,carcass,U3328,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3329,carcass,U3329,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3330,carcass,U3330,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3331,carcass,U3331,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3332,carcass,U3332,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3333,carcass,U3333,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3334,carcass,U3334,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3335,carcass,U3335,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3336,carcass,U3336,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3337,carcass,U3337,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3338,carcass,U3338,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3339,carcass,U3339,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3340,carcass,U3340,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3341,carcass,U3341,BCA42,NA,BCA42-NA,NA,collected,N,NA,NA
U3401,carcass,U3401,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3402,carcass,U3402,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3403,carcass,U3403,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3404,carcass,U3404,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3405,carcass,U3405,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3406,carcass,U3406,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3407,carcass,U3407,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3408,carcass,U3408,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3409,carcass,U3409,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3410,carcass,U3410,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3411,carcass,U3411,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
U3412,carcass,U3412,BCA40,NA,BCA40-NA,NA,collected,N,NA,NA
